,reflection_BB,emission_BB,reflection_depth,emission_depth
3647,3048701.7336006844,2296042.6437557456,74.0350546098592,55.757387035778464
3648,3046311.5194096607,2297994.156169969,74.0350546098592,55.84856366828517
3649,3043923.6115311375,2299945.7721331636,74.0350546098592,55.93984362634579
3650,3041538.00734419,2301897.490343927,74.0350546098592,56.0312269622824
3651,3039154.7042313023,2303849.309501489,74.0350546098592,56.12271372837881
3652,3036773.699578341,2305801.228305704,74.0350546098592,56.21430397688062
3653,3034394.9907745547,2307753.245457052,74.0350546098592,56.305997759995165
3654,3032018.575212582,2309705.3596566417,74.0350546098592,56.39779512989124
3655,3029644.45028843,2311657.569606216,74.0350546098592,56.48969613869947
3656,3027272.613401476,2313609.8740081456,74.0350546098592,56.58170083851194
3657,3024903.061954469,2315562.27156543,74.0350546098592,56.67380928138206
3658,3022535.793353516,2317514.760981723,74.0350546098592,56.7660215193253
3659,3020170.8050080775,2319467.3409613036,74.0350546098592,56.858337604318294
3660,3017808.0943309716,2321420.0102090864,74.0350546098592,56.95075758829897
3661,3015447.6587383533,2323372.7674306263,74.0350546098592,57.043281523166804
3662,3013089.495649735,2325325.6113321297,74.0350546098592,57.13590946078263
3663,3010733.6024879464,2327278.5406204364,74.0350546098592,57.22864145296869
3664,3008379.976679166,2329231.5540030478,74.0350546098592,57.32147755150863
3665,3006028.615652893,2331184.6501880875,74.0350546098592,57.41441780814687
3666,3003679.5168419476,2333137.827884354,74.0350546098592,57.5074622745898
3667,3001332.6776824757,2335091.085801272,74.0350546098592,57.6006110025042
3668,2998988.0956139257,2337044.42264894,74.0350546098592,57.69386404351878
3669,2996645.7680790564,2338997.8371380866,74.0350546098592,57.787221449222805
3670,2994305.692523942,2340951.327980121,74.0350546098592,57.880683271167015
3671,2991967.866397943,2342904.89388709,74.0350546098592,57.97424956086298
3672,2989632.2871537157,2344858.533571711,74.0350546098592,58.0679203697836
3673,2987298.952247212,2346812.245747349,74.0350546098592,58.161695749362366
3674,2984967.859137665,2348766.0291280383,74.0350546098592,58.25557575099394
