,reflection_BB,emission_BB,reflection_depth_ppm,emission_depth_ppm
1049,6956384.96250058,1710.1378842901415,12.339175768309868,0.003033427858874028
1050,6948273.385061218,1726.3192509500639,12.339175768309868,0.0030657050304738684
1051,6940169.653538803,1742.6306470322943,12.339175768309868,0.0030982853339919163
1052,6932073.773366372,1759.072911315367,12.339175768309868,0.003131171212485839
1053,6923985.749890655,1775.6468864149333,12.339175768309868,0.003164365125140822
1054,6915905.588372595,1792.3534187913776,12.339175768309868,0.003197869547349062
1055,6907833.293987758,1809.1933587573153,12.339175768309868,0.003231686970789392
1056,6899768.871826863,1826.1675604851155,12.339175768309868,0.003265819903507185
1057,6891712.326896184,1843.2768820143808,12.339175768309868,0.0033002708699945184
1058,6883663.66411805,1860.522185259326,12.339175768309868,0.0033350424112704147
1059,6875622.88833129,1877.9043360162204,12.339175768309868,0.0033701370849614993
1060,6867590.004291714,1895.4242039706933,12.339175768309868,0.0034055574653826916
1061,6859565.016672522,1913.0826627050394,12.339175768309868,0.0034413061436182166
1062,6851547.930064807,1930.880589705522,12.339175768309868,0.0034773857276028555
1063,6843538.748977983,1948.8188663695644,12.339175768309868,0.003513798842203326
1064,6835537.477840225,1966.898378012915,12.339175768309868,0.0035505481292998965
1065,6827544.120998949,1985.120013876872,12.339175768309868,0.0035876362478683746
1066,6819558.6827212265,2003.4846671353005,12.339175768309868,0.0036250658740620495
1067,6811581.167194238,2021.993234901755,12.339175768309868,0.0036628397012940937
1068,6803611.578525729,2040.6466182364552,12.339175768309868,0.003700960440319987
1069,6795649.920744433,2059.4457221533094,12.339175768309868,0.0037394308193203366
1070,6787696.197800509,2078.3914556268282,12.339175768309868,0.003778253583983778
1071,6779750.413565993,2097.4847315990096,12.339175768309868,0.003817431497590114
1072,6771812.571835219,2116.7264669862325,12.339175768309868,0.003856967341093774
1073,6763882.676325255,2136.117582685999,12.339175768309868,0.003896863913207275
1074,6755960.7306763325,2155.6590035838108,12.339175768309868,0.003937124030485232
1075,6748046.738452285,2175.351658559791,12.339175768309868,0.0039777505274081835
1076,6740140.703140947,2195.196480495392,12.339175768309868,0.004018746256466897
1077,6732242.628154615,2215.1944062800862,12.339175768309868,0.004060114088246888
1078,6724352.516830441,2235.3463768179095,12.339175768309868,0.004101856911513004
1079,6716470.372430874,2255.6533370340194,12.339175768309868,0.004143977633294313
1080,6708596.198144063,2276.1162358811935,12.339175768309868,0.004186479178969175
1081,6700729.997084281,2296.7360263463574,12.339175768309868,0.004229364492350669
1082,6692871.772292339,2317.5136654569296,12.339175768309868,0.0042726365357719665
1083,6685021.526736007,2338.4501142871864,12.339175768309868,0.004316298290172038
1084,6677179.263310419,2359.546337964685,12.339175768309868,0.004360352755181764
1085,6669344.984838466,2380.8033056764402,12.339175768309868,0.0044048029492099045
1086,6661518.694071242,2402.2219906752284,12.339175768309868,0.004449651909529547
1087,6653700.393688408,2423.8033702857497,12.339175768309868,0.004494902692364643
1088,6645890.086298641,2445.5484259107975,12.339175768309868,0.0045405583729768075
1089,6638087.774439986,2467.458143037326,12.339175768309868,0.004586622045752267
1090,6630293.460580302,2489.5335112425505,12.339175768309868,0.004633096824289111
1091,6622507.147117632,2511.7755241999066,12.339175768309868,0.004679985841484632
1092,6614728.836380608,2534.1851796850287,12.339175768309868,0.004727292249622952
1093,6606958.530628858,2556.763479581701,12.339175768309868,0.004775019220462905
1094,6599196.232053377,2579.511429887654,12.339175768309868,0.004823169945325946
1095,6591441.942776929,2602.430040720451,12.339175768309868,0.004871747635184503
1096,6583695.664854449,2625.520326323206,12.339175768309868,0.004920755520750296
1097,6575957.400273422,2648.783305070366,12.33917576830987,0.0049701968525631005
1098,6568227.150954248,2672.219999473303,12.339175768309868,0.005020074901079447
1099,6560504.918750668,2695.831436186042,12.339175768309868,0.005070392956761841
1100,6552790.705450121,2719.6186460107824,12.339175768309868,0.005121154330167912
1101,6545084.512774114,2743.5826639034103,12.339175768309868,0.005172362352039863
1102,6537386.34237863,2767.724528979042,12.339175768309868,0.005224020373394213
1103,6529696.195854499,2792.0452845174195,12.339175768309868,0.005276131765611605
1104,6522014.074727744,2816.545977968278,12.339175768309868,0.005328699920526861
1105,6514339.980460003,2841.227660956719,12.339175768309868,0.005381728250519288
1106,6506673.914448869,2866.0913892885,12.339175768309868,0.005435220188603188
1107,6499015.878028254,2891.1382229552173,12.339175768309868,0.0054891791885184225
1108,6491365.872468795,2916.369226139536,12.339175768309868,0.005543608724821349
1109,6483723.898978194,2941.7854672203243,12.339175768309868,0.005598512292975915
1110,6476089.958701575,2967.388018777725,12.339175768309868,0.0056538934094449
1111,6468464.052721879,2993.177957598192,12.339175768309868,0.0057097556117813725
1112,6460846.182060205,3019.15636467946,12.339175768309868,0.005766102458720344
1113,6453236.347676175,3045.3243252355355,12.339175768309868,0.005822937530270747
1114,6445634.550468286,3071.682928701521,12.339175768309868,0.005880264427807384
1115,6438040.7912742905,3098.2332687384564,12.339175768309868,0.005938086774163198
1116,6430455.07087153,3124.9764432380707,12.339175768309868,0.005996408213721694
1117,6422877.389977297,3151.913554327637,12.339175768309868,0.00605523241250982
1118,6415307.749249178,3179.0457083744923,12.339175768309868,0.006114563058290535
1119,6407746.149285432,3206.374015990721,12.339175768309868,0.006174403860655924
1120,6400192.590625311,3233.899592037747,12.339175768309868,0.006234758551120517
1121,6392647.073749417,3261.623555630887,12.339175768309868,0.006295630883214763
1122,6385109.599080046,3289.547030143687,12.339175768309868,0.006357024632578405
1123,6377580.166981549,3317.671143212469,12.339175768309868,0.006418943597054533
1124,6370058.777760654,3345.9970267406543,12.339175768309868,0.006481391596783542
1125,6362545.431666817,3374.525816903034,12.339175768309868,0.006544372474297242
1126,6355040.128892556,3403.2586541500714,12.339175768309868,0.006607890094613342
1127,6347542.869573807,3432.1966832120775,12.339175768309868,0.006671948345329963
1128,6340053.653790227,3461.341053103349,12.339175768309868,0.00673655113672042
1129,6332572.481565566,3490.6929171263437,12.339175768309868,0.0068017024018282935
1130,6325099.352867982,3520.253432875609,12.339175768309868,0.006867406096562381
1131,6317634.267610369,3550.023762241837,12.339175768309868,0.00693366619979216
1132,6310177.225650698,3580.0050714157705,12.339175768309868,0.007000486713443253
1133,6302728.226792341,3610.198530892138,12.339175768309868,0.007067871662593245
1134,6295287.2707844,3640.6053154733795,12.339175768309868,0.007135825095567384
1135,6287854.357322028,3671.2266042735046,12.339175768309868,0.007204351084034841
1136,6280429.486046769,3702.0635807217627,12.339175768309868,0.007273453723104864
1137,6273012.656546856,3733.1174325663123,12.339175768309868,0.007343137131423277
1138,6265603.868357556,3764.389351877844,12.339175768309868,0.007413405451269119
1139,6258203.1209614705,3795.8805350531125,12.339175768309868,0.007484262848651445
1140,6250810.413788879,3827.5921828184055,12.339175768309868,0.007555713513406248
1141,6243425.746218023,3859.5255002330405,12.339175768309868,0.007627761659293791
1142,6236049.117575449,3891.681696692706,12.339175768309868,0.007700411524095839
1143,6228680.527136316,3924.061985932819,12.339175768309868,0.007773667369713288
1144,6221319.974124687,3956.667586031721,12.339175768309868,0.007847533482263748
1145,6213967.457713884,3989.4997194140346,12.339175768309868,0.007922014172179671
1146,6206622.977026744,4022.5596128536727,12.33917576830987,0.007997113774306208
1147,6199286.531135974,4055.8484974770354,12.339175768309868,0.00807283664799957
1148,6191958.1190644335,4089.3676087660206,12.339175768309868,0.008149187177225459
1149,6184637.739785445,4123.118186560997,12.33917576830987,0.008226169770657602
1150,6177325.392223079,4157.10147506382,12.339175768309868,0.00830378886177675
1151,6170021.0752525125,4191.318722840574,12.339175768309868,0.008382048908969294
1152,6162724.787700261,4225.771182824505,12.339175768309868,0.008460954395626719
1153,6155436.528344522,4260.46011231874,12.339175768309868,0.008540509830244772
1154,6148156.295915456,4295.386772998985,12.339175768309868,0.008620719746522955
1155,6140884.089095493,4330.55243091618,12.339175768309868,0.008701588703464191
1156,6133619.906519625,4365.958356499023,12.339175768309868,0.008783121285474513
1157,6126363.746775688,4401.605824556683,12.33917576830987,0.008865322102463467
1158,6119115.608404673,4437.496114281084,12.339175768309868,0.008948195789943844
1159,6111875.489901006,4473.630509249359,12.339175768309868,0.009031747009132137
1160,6104643.389712844,4510.010297426287,12.339175768309868,0.009115980447049199
1161,6097419.306242358,4546.636771166539,12.339175768309868,0.009200900816620805
1162,6090203.2378460225,4583.511227216911,12.339175768309868,0.0092865128567785
1163,6082995.182834898,4620.634966718469,12.339175768309866,0.009372821332560517
1164,6075795.139474935,4658.009295208834,12.33917576830987,0.009459831035213279
1165,6068603.105987213,4695.635522623996,12.339175768309868,0.009547546782292263
1166,6061419.080548275,4733.514963300566,12.339175768309868,0.009635973417763972
1167,6054243.061290374,4771.648935977562,12.339175768309868,0.009725115812107298
1168,6047075.046301762,4810.038763798326,12.339175768309868,0.009814978862415407
1169,6039915.033626963,4848.685774312436,12.339175768309868,0.009905567492497927
1170,6032763.021267057,4887.591299477375,12.339175768309868,0.009996886652982886
1171,6025619.007179956,4926.756675660289,12.33917576830987,0.010088941321419123
1172,6018482.989280669,4966.183243639609,12.33917576830987,0.010181736502378719
1173,6011354.965441573,5005.872348606669,12.339175768309868,0.010275277227559715
1174,6004234.933492706,5045.825340167277,12.339175768309868,0.010369568555888954
1175,5997122.891222006,5086.0435723430965,12.339175768309866,0.010464615573624884
1176,5990018.836375604,5126.528403573059,12.339175768309868,0.010560423394460661
1177,5982922.766658079,5167.281196714855,12.339175768309866,0.010656997159627717
1178,5975834.679732727,5208.303319046052,12.339175768309868,0.010754342037998825
1179,5968754.573221823,5249.596142265438,12.339175768309868,0.010852463226191916
1180,5961682.444706899,5291.161042494166,12.339175768309868,0.010951365948673748
1181,5954618.291728987,5332.99940027679,12.339175768309868,0.011051055457863663
1182,5947562.111788883,5375.112600582461,12.339175768309868,0.01115153703423794
1183,5940513.902347423,5417.502032805849,12.339175768309868,0.011252815986433812
1184,5933473.660825724,5460.169090767932,12.339175768309868,0.011354897651353557
1185,5926441.384605451,5503.115172717135,12.339175768309868,0.011457787394269538
1186,5919417.071029068,5546.341681329926,12.339175768309868,0.011561490608928436
1187,5912400.717400094,5589.850023711669,12.339175768309866,0.011666012717656238
1188,5905392.3209833605,5633.641611397208,12.339175768309868,0.011771359171462988
1189,5898391.879005263,5677.717860351652,12.339175768309868,0.0118775354501482
1190,5891399.3886539955,5722.08019097077,12.339175768309868,0.011984547062405777
1191,5884414.84707983,5766.730028081618,12.339175768309868,0.012092399545929609
1192,5877438.251395355,5811.668800942861,12.33917576830987,0.012201098467518864
1193,5870469.598675701,5856.897943245309,12.339175768309868,0.012310649423184035
1194,5863508.885958814,5902.418893112107,12.339175768309866,0.012421058038252428
1195,5856556.1102456935,5948.2330930990365,12.339175768309868,0.012532329967474243
1196,5849611.268500623,5994.341990194669,12.339175768309868,0.012644470895128598
1197,5842674.3576514395,6040.747035820636,12.339175768309868,0.012757486535130013
1198,5835745.3745897515,6087.449685831538,12.339175768309868,0.0128713826311345
1199,5828824.316171181,6134.451400515027,12.339175768309868,0.012986164956646217
1200,5821911.179215621,6181.75364459174,12.339175768309868,0.01310183931512408
1201,5815005.960507461,6229.35788721526,12.339175768309868,0.013218411540088716
1202,5808108.656795812,6277.265601971796,12.339175768309868,0.01333588749522915
1203,5801219.264794768,6325.478266880072,12.339175768309868,0.013454273074510057
1204,5794337.781183633,6373.99736439099,12.339175768309868,0.013573574202278924
1205,5787464.202607133,6422.8243813872305,12.339175768309868,0.013693796833373342
1206,5780598.525675678,6471.960809182871,12.33917576830987,0.01381494695322851
1207,5773740.746965579,6521.408143522917,12.339175768309868,0.013937030577984897
1208,5766890.86301927,6571.167884582683,12.339175768309868,0.014060053754595861
1209,5760048.870345563,6621.241536967263,12.339175768309868,0.014184022560935627
1210,5753214.765419849,6671.6306097107845,12.339175768309868,0.014308943105907173
1211,5746388.544684339,6722.336616275749,12.339175768309868,0.014434821529550503
1212,5739570.204548283,6773.361074552159,12.339175768309868,0.014561664003150745
1213,5732759.741388205,6824.7055068567515,12.339175768309868,0.014689476729346717
1214,5725957.151548114,6876.371439931891,12.33917576830987,0.014818265942239065
1215,5719162.431339733,6928.360404944877,12.339175768309868,0.014948037907499507
1216,5712375.577042722,6980.673937486632,12.339175768309868,0.015078798922479023
1217,5705596.584904894,7033.313577570659,12.339175768309868,0.015210555316316893
1218,5698825.451142435,7086.280869631983,12.339175768309868,0.015343313450049956
1219,5692062.171940126,7139.5773625257925,12.339175768309868,0.015477079716721444
1220,5685306.7434515515,7193.204609526169,12.339175768309868,0.015611860541490328
1221,5678559.161799335,7247.164168324725,12.339175768309868,0.01574766238174063
1222,5671819.423075318,7301.457601029198,12.339175768309866,0.015884491727191044
1223,5665087.5233408185,7356.086474162045,12.33917576830987,0.016022355100004618
1224,5658363.458626809,7411.052358658636,12.33917576830987,0.016161259054897976
1225,5651647.224934138,7466.356829865885,12.339175768309868,0.0163012101792517
1226,5644938.818233756,7522.00146754056,12.339175768309868,0.016442215093220212
1227,5638238.234466897,7577.98785584736,12.339175768309866,0.016584280449841494
1228,5631545.469545322,7634.317583357303,12.339175768309868,0.01672741293514762
1229,5624860.519351488,7690.992243045784,12.339175768309868,0.016871619268274962
1230,5618183.379738785,7748.013432290639,12.339175768309868,0.017016906201574554
1231,5611514.046531729,7805.382752870192,12.339175768309868,0.017163280520722666
1232,5604852.515526168,7863.101810961075,12.339175768309866,0.017310749044831195
1233,5598198.782489482,7921.172217136365,12.339175768309868,0.017459318626558976
1234,5591552.843160797,7979.595586363175,12.339175768309868,0.017608996152222077
1235,5584914.693251166,8038.373538000401,12.339175768309868,0.0177597885419048
1236,5578284.3284438085,8097.5076957966585,12.339175768309868,0.01791170274957118
1237,5571661.744394251,8156.999687887651,12.33917576830987,0.018064745763175752
1238,5565046.936730578,8216.851146793806,12.339175768309868,0.018218924604774787
1239,5558439.901053613,8277.063709417958,12.339175768309866,0.018374246330638156
1240,5551840.632937101,8337.639017042473,12.339175768309868,0.01853071803136013
1241,5545249.127927923,8398.578715326867,12.339175768309868,0.01868834683197146
1242,5538665.381546282,8459.884454305138,12.339175768309868,0.01884713989205109
1243,5532089.389285895,8521.557888382715,12.33917576830987,0.019007104405837316
1244,5525521.146614189,8583.600676334041,12.339175768309868,0.019168247602340503
1245,5518960.6489725,8646.014481299431,12.339175768309868,0.019330576745454478
1246,5512407.891776247,8708.800970782257,12.339175768309866,0.019494099134068892
1247,5505862.870415132,8771.961816645857,12.33917576830987,0.01965882210218123
1248,5499325.580253338,8835.498695110553,12.339175768309868,0.01982475301900915
1249,5492796.016629693,8899.413286750532,12.339175768309868,0.019991899289103016
1250,5486274.174857879,8963.707276490473,12.339175768309868,0.020160268352457846
1251,5479760.050226612,9028.382353602543,12.339175768309868,0.02032986768462643
1252,5473253.6379998205,9093.440211702977,12.339175768309868,0.02050070479683178
1253,5466754.933416835,9158.882548748596,12.339175768309866,0.020672787236079612
1254,5460263.931692571,9224.711067033582,12.339175768309868,0.020846122585271642
1255,5453780.62801772,9290.927473185735,12.33917576830987,0.021020718463317954
1256,5447305.017558907,9357.533478162977,12.339175768309868,0.02119658252525022
1257,5440837.095458899,9424.530797249945,12.339175768309868,0.021373722462335223
1258,5434376.856836765,9491.92115005391,12.339175768309866,0.0215521460021872
1259,5427924.296788061,9559.706260501305,12.339175768309868,0.021731860908881736
1260,5421479.410385017,9627.887856833806,12.339175768309868,0.021912874983068816
1261,5415042.192676704,9696.46767160444,12.339175768309868,0.022095196062086302
1262,5408612.638689197,9765.447441673645,12.339175768309868,0.02227883202007349
1263,5402190.743425783,9834.828908205309,12.339175768309868,0.022463790768084628
1264,5395776.501867111,9904.613816662542,12.339175768309868,0.0226500802542024
1265,5389369.908971366,9974.803916803743,12.33917576830987,0.022837708463652066
1266,5382970.959674457,10045.400962678312,12.339175768309868,0.02302668341891501
1267,5376579.64889017,10116.406712622369,12.339175768309868,0.02321701317984272
1268,5370195.971510353,10187.822929254307,12.339175768309868,0.023408705843770358
1269,5363819.922405078,10259.651379470808,12.339175768309868,0.023601769545631764
1270,5357451.496422822,10331.893834441957,12.339175768309868,0.023796212458072577
1271,5351090.688390602,10404.552069606822,12.339175768309866,0.023992042791564704
1272,5344737.493114197,10477.62786466917,12.33917576830987,0.024189268794521084
1273,5338391.905378267,10551.123003592471,12.339175768309868,0.02438789875340932
1274,5332053.919946528,10625.039274595305,12.339175768309868,0.024587940992866368
1275,5325723.531561945,10699.378470146803,12.339175768309868,0.0247894038758133
1276,5319400.734946857,10774.142386961525,12.339175768309868,0.024992295803569316
1277,5313085.524803169,10849.332825994694,12.33917576830987,0.02519662521596658
1278,5306777.895812501,10924.951592437359,12.33917576830987,0.025402400591465094
1279,5300477.8426363515,11001.000495711163,12.339175768309868,0.025609630447267002
1280,5294185.3599162605,11077.481349463438,12.33917576830987,0.025818323339431733
1281,5287900.442273964,11154.395971561993,12.339175768309868,0.026028487862990685
1282,5281623.084311564,11231.746184090061,12.339175768309868,0.026240132652062494
1283,5275353.2806116715,11309.53381334065,12.339175768309868,0.02645326637996713
1284,5269091.025737587,11387.76068981174,12.339175768309868,0.026667897759342047
1285,5262836.314233418,11466.428648200537,12.339175768309866,0.026884035542256643
1286,5256589.140624286,11545.539527398214,12.339175768309868,0.02710168852032758
1287,5250349.4994164305,11625.095170484114,12.33917576830987,0.027320865524833593
1288,5244117.385097401,11705.097424720629,12.339175768309868,0.02754157542683161
1289,5237892.792136204,11785.548141547135,12.339175768309868,0.02776382713727109
1290,5231675.714983428,11866.449176574673,12.339175768309868,0.027987629607110428
1291,5225466.148071427,11947.802389579856,12.33917576830987,0.02821299182743138
1292,5219264.085814466,12029.609644499344,12.339175768309868,0.028439922829555316
1293,5213069.5226088585,12111.87280942363,12.339175768309868,0.028668431685157987
1294,5206882.452833119,12194.59375659152,12.339175768309868,0.028898527506386076
1295,5200702.870848128,12277.774362383803,12.339175768309868,0.029130219445971967
1296,5194530.770997255,12361.416507317299,12.339175768309866,0.029363516697349795
1297,5188366.147606532,12445.522076038793,12.339175768309866,0.029598428494771185
1298,5182208.9949847795,12530.09295731873,12.339175768309868,0.029834964113420806
1299,5176059.3074237555,12615.131044045078,12.339175768309868,0.030073132869532428
1300,5169917.07919831,12700.6382332169,12.339175768309868,0.030312944120504424
1301,5163782.304566521,12786.616425938211,12.339175768309868,0.030554407265016258
1302,5157654.977769849,12873.067527411304,12.33917576830987,0.03079753174314373
1303,5151535.093033255,12959.993446930313,12.339175768309868,0.03104232703647524
1304,5145422.644565379,13047.396097874827,12.339175768309868,0.03128880266822796
1305,5139317.62655864,13135.277397703123,12.339175768309866,0.03153696820336375
1306,5133220.033189413,13223.6392679455,12.339175768309868,0.03178683324870503
1307,5127129.858618149,13312.483634197755,12.339175768309868,0.03203840745305151
1308,5121047.096989518,13401.812426113933,12.339175768309868,0.03229170050729522
1309,5114971.742432541,13491.627577399971,12.339175768309868,0.032546722144537917
1310,5108903.789060748,13581.931025806633,12.339175768309868,0.03280348214020682
1311,5102843.230972293,13672.724713122378,12.339175768309868,0.033061990312170574
1312,5096790.062250092,13764.010585166377,12.339175768309868,0.033322256520855666
1313,5090744.276961986,13855.79059178165,12.339175768309868,0.03358429066936309
1314,5084705.869160833,13948.066686827779,12.339175768309868,0.033848102703584626
1315,5078674.8328846665,14040.840828173434,12.339175768309868,0.03411370261231843
1316,5072651.162156849,14134.114977689534,12.339175768309866,0.03438110042738626
1317,5066634.850986146,14227.891101241752,12.339175768309868,0.03465030622374999
1318,5060625.89336692,14322.171168682933,12.339175768309868,0.03492133011962703
1319,5054624.283279232,14416.957153846017,12.33917576830987,0.035194182276608005
1320,5048630.014688964,14512.251034536237,12.339175768309868,0.035468872899772484
1321,5042643.081547974,14608.054792523435,12.339175768309866,0.03574541223780507
1322,5036663.477794204,14704.370413535144,12.339175768309868,0.036023810583113755
1323,5030691.197351812,14801.199887247922,12.339175768309868,0.03630407827194409
1324,5024726.234131319,14898.5452072803,12.339175768309868,0.03658622568449721
1325,5018768.582029711,14996.408371184863,12.339175768309868,0.03687026324504636
1326,5012818.234930577,15094.791380440185,12.339175768309866,0.03715620142205289
1327,5006875.18670423,15193.69624044301,12.339175768309868,0.03744405072828311
1328,5000939.431207844,15293.124960500467,12.33917576830987,0.037733821720925265
1329,4995010.962285577,15393.079553821628,12.339175768309868,0.038025525001705224
1330,4989089.77376866,15493.562037509766,12.339175768309868,0.038319171217004226
1331,4983175.859475581,15594.5744325542,12.339175768309868,0.03861477105797501
1332,4977269.213212155,15696.118763821845,12.339175768309868,0.03891233526065831
1333,4971369.828771671,15798.197060049068,12.33917576830987,0.039211874606099616
1334,4965477.699935017,15900.811353833511,12.339175768309868,0.03951339992046618
1335,4959592.820470779,16003.963681625546,12.339175768309868,0.039816922075163456
1336,4953715.18413538,16107.656083719612,12.33917576830987,0.04012245198695103
1337,4947844.784673199,16211.890604246391,12.339175768309868,0.040430000618061034
1338,4941981.615816674,16316.669291163547,12.339175768309868,0.04073957897631313
1339,4936125.671286433,16421.994196247397,12.339175768309868,0.04105119811523185
1340,4930276.944791415,16527.867375084566,12.339175768309868,0.041364869134163984
1341,4924435.430028972,16634.290887062572,12.339175768309866,0.041680603178393706
1342,4918601.120684995,16741.266795361647,12.339175768309868,0.04199841143926066
1343,4912774.010434041,16848.797166945664,12.339175768309868,0.04231830515427597
1344,4906954.092939419,16956.884072553163,12.339175768309868,0.04264029560723888
1345,4901141.361853324,17065.529586688528,12.339175768309868,0.042964394128353664
1346,4895335.810816954,17174.73578761312,12.339175768309868,0.04329061209434654
1347,4889537.433460615,17284.50475733594,12.33917576830987,0.043618960928581724
1348,4883746.223403826,17394.838581604316,12.339175768309868,0.04394945210117762
1349,4877962.174255452,17505.739349895663,12.339175768309868,0.0442820971291257
1350,4872185.2796137985,17617.20915540714,12.339175768309868,0.04461690757640433
1351,4866415.533066723,17729.25009504692,12.339175768309868,0.04495389505409688
1352,4860652.928191761,17841.864269425034,12.339175768309868,0.04529307122050859
1353,4854897.458556212,17955.053782843424,12.339175768309868,0.04563444778128198
1354,4849149.11771726,18068.820743286986,12.33917576830987,0.04597803648951456
1355,4843407.89922209,18183.16726241375,12.339175768309866,0.0463238491458745
1356,4837673.796607988,18298.09545554563,12.339175768309866,0.04667189759871804
1357,4831946.803402437,18413.607441658434,12.339175768309868,0.047022193744205125
1358,4826226.913123247,18529.70534337257,12.339175768309868,0.047374749526416626
1359,4820514.119278647,18646.391286942868,12.339175768309866,0.047729576937469806
1360,4814808.415367382,18763.667402249346,12.339175768309868,0.048086688017636256
1361,4809109.794878845,18881.535822786966,12.339175768309868,0.04844609485545696
1362,4803418.251293146,18999.99868565601,12.339175768309866,0.04880780958785972
1363,4797733.778081249,19119.0581315519,12.339175768309866,0.04917184440027463
1364,4792056.368705058,19238.71630475548,12.339175768309868,0.04953821152675128
1365,4786386.016617511,19358.975353122638,12.339175768309868,0.049906923250074266
1366,4780722.715262704,19479.837428074465,12.339175768309868,0.050277991901880016
1367,4775066.458075985,19601.304684587114,12.339175768309866,0.05065142986277307
1368,4769417.238484045,19723.379281181387,12.339175768309868,0.05102724956244199
1369,4763775.049905025,19846.06337991261,12.339175768309868,0.051405463479775725
1370,4758139.885748617,19969.359146360443,12.33917576830987,0.051786084142980145
1371,4752511.739416164,20093.26874961828,12.339175768309868,0.05216912412969358
1372,4746890.604300759,20217.79436228284,12.339175768309868,0.05255459606710288
1373,4741276.473787337,20342.9381604441,12.339175768309868,0.05294251263206064
1374,4735669.341252779,20468.70232367407,12.339175768309868,0.05333288655119927
1375,4730069.200066012,20595.08903501708,12.339175768309868,0.05372573060104923
1376,4724476.043588094,20722.100480978253,12.339175768309868,0.05412105760815281
1377,4718889.865172322,20849.738851513466,12.339175768309866,0.05451888044918144
1378,4713310.658164327,20978.006340018634,12.339175768309868,0.0549192120510517
1379,4707738.415902152,21106.90514331843,12.339175768309868,0.055322065391039954
1380,4702173.1317163715,21236.437461655685,12.339175768309868,0.05572745349689852
1381,4696614.798930165,21366.605498681125,12.339175768309868,0.056135389446973195
1382,4691063.410859431,21497.411461441327,12.33917576830987,0.05654588637031585
1383,4685518.960812851,21628.85756036845,12.339175768309868,0.056958957446802204
1384,4679981.442092017,21760.946009269293,12.33917576830987,0.057374615907247344
1385,4674450.847991499,21893.6790253137,12.339175768309868,0.05779287503352011
1386,4668927.171798934,22027.058829023845,12.339175768309868,0.05821374815865981
1387,4663410.406795135,22161.087644262938,12.339175768309866,0.058637248666991104
1388,4657900.546254179,22295.767698223735,12.339175768309868,0.05906338999423873
1389,4652397.583443471,22431.10122141769,12.339175768309868,0.05949218562764437
1390,4646901.511623873,22567.09044766356,12.339175768309866,0.05992364910608119
1391,4641412.324049759,22703.737614075486,12.339175768309868,0.06035779402016819
1392,4635930.013969123,22841.044961052266,12.339175768309868,0.060794634012386856
1393,4630454.57462367,22979.014732265565,12.339175768309868,0.061234182777195466
1394,4624985.999248876,23117.649174648177,12.339175768309868,0.061676454061143984
1395,4619524.281074108,23256.950538382873,12.33917576830987,0.06212146166298968
1396,4614069.413322692,23396.921076890318,12.339175768309866,0.06256921943381107
1397,4608621.389212,23537.563046818163,12.339175768309866,0.06301974127712495
1398,4603180.201953546,23678.878708028187,12.33917576830987,0.0634730411489979
1399,4597745.844753061,23820.87032358558,12.339175768309868,0.06392913305816393
1400,4592318.310810577,23963.540159746517,12.339175768309868,0.06438803106613773
1401,4586897.593320526,24106.890485946307,12.339175768309868,0.06484974928732888
1402,4581483.685471796,24250.923574788092,12.339175768309868,0.06531430188915857
1403,4576076.580447844,24395.64170203017,12.339175768309868,0.06578170309217168
1404,4570676.271426755,24541.04714657405,12.339175768309868,0.06625196717015165
1405,4565282.751581348,24687.14219045333,12.339175768309868,0.06672510845023703
1406,4559896.014079232,24833.929118819953,12.33917576830987,0.06720114131303162
1407,4554516.0520829,24981.410219933623,12.339175768309868,0.0676800801927227
1408,4549142.858749824,25129.58778514883,12.339175768309868,0.06816193957719291
1409,4543776.427232508,25278.464108902637,12.339175768309866,0.06864673400813459
1410,4538416.750678575,25428.041488702584,12.339175768309868,0.06913447808116431
1411,4533063.822230874,25578.32222511449,12.339175768309866,0.06962518644593657
1412,4527717.63502752,25729.308621749584,12.339175768309868,0.07011887380625689
1413,4522378.18220199,25881.002985252628,12.339175768309868,0.07061555492019685
1414,4517045.456883214,26033.407625288935,12.339175768309868,0.07111524460020589
1415,4511719.452195632,26186.524854532585,12.339175768309868,0.07161795771322746
1416,4506400.161259276,26340.356988652726,12.339175768309868,0.07212370918080908
1417,4501087.577189861,26494.906346302334,12.33917576830987,0.07263251397921935
1418,4495781.693098838,26650.175249104588,12.339175768309868,0.07314438713955884
1419,4490482.50209349,26806.166021640467,12.339175768309868,0.07365934374787392
1420,4485189.997277008,26962.880991436155,12.33917576830987,0.07417739894527015
1421,4479904.171748536,27120.322488950103,12.339175768309868,0.07469856792802539
1422,4474625.018603285,27278.492847560177,12.339175768309868,0.07522286594770203
1423,4469352.530932589,27437.394403551112,12.339175768309868,0.07575030831126109
1424,4464086.701823981,27597.029496101142,12.339175768309868,0.0762809103811736
1425,4458827.524361256,27757.40046726912,12.33917576830987,0.07681468757553368
1426,4453574.991624561,27918.509661982338,12.33917576830987,0.0773516553681731
1427,4448329.096690461,28080.359428022093,12.339175768309868,0.07789182928876998
1428,4443089.832632006,28242.952116011704,12.33917576830987,0.07843522492296437
1429,4437857.192518807,28406.290079403207,12.339175768309868,0.07898185791246991
1430,4432631.169417111,28570.375674463747,12.339175768309868,0.07953174395518474
1431,4427411.756389864,28735.211260262502,12.339175768309868,0.0800848988053041
1432,4422198.94649679,28900.799198658045,12.339175768309868,0.08064133827343388
