,reflection_BB,emission_BB,reflection_depth,emission_depth
74,103080606.97518009,1.0059357154759551e-13,148.0701092197184,1.4449760787148296e-19
75,103404516.2178082,1.095191124650038e-13,148.0701092197184,1.5682590603858893e-19
76,103727353.26664914,1.1920531361476943e-13,148.0701092197184,1.7016479501925977e-19
77,104049112.77638482,1.2971429424960686e-13,148.0701092197184,1.8459369046400165e-19
78,104369789.48247804,1.411130218310087e-13,148.0701092197184,2.001979754721056e-19
79,104689378.20083377,1.534736725353496e-13,148.0701092197184,2.1706942810440275e-19
80,105007873.8274561,1.6687401720739315e-13,148.0701092197184,2.3530667799666723e-19
81,105325271.33810212,1.8139783445903527e-13,148.0701092197184,2.550156939482112e-19
82,105641565.7879314,1.9713535271763299e-13,148.0701092197184,2.7631030447394512e-19
83,105956752.31115179,2.1418372314096946e-13,148.0701092197184,2.993127534282815e-19
84,106270826.12066206,2.326475254353042e-13,148.0701092197184,3.2415429293632836e-19
85,106583782.50769144,2.526393087391826e-13,148.0701092197184,3.509758160018895e-19
86,106895616.8414342,2.7428016986922633e-13,148.0701092197184,3.799285313034203e-19
87,107206324.56868255,2.9770037136544225e-13,148.0701092197184,4.1117468283870917e-19
88,107515901.21345645,3.2304000192302176e-13,148.0701092197184,4.44888317237053e-19
89,107824342.37662868,3.5044968195530385e-13,148.0701092197184,4.812561017240668e-19
90,108131643.7355485,3.800913171998139e-13,148.0701092197184,5.204781959005851e-19
91,108437801.04366161,4.121389034554572e-13,148.0701092197184,5.627691806824182e-19
92,108742810.13012853,4.4677938572528944e-13,148.0701092197184,6.08359047943468e-19
93,109046666.899438,4.8421357523627e-13,148.0701092197184,6.574942546114112e-19
94,109349367.33101964,5.246571280151513e-13,148.0701092197184,7.104388451826888e-19
95,109650907.47885366,5.683415889190917e-13,148.0701092197184,7.674756468530597e-19
96,109951283.47107814,6.155155052513731e-13,148.0701092197184,8.289075417020896e-19
97,110250491.50959298,6.664456143369229e-13,148.0701092197184,8.950588206247064e-19
98,110548527.86966266,7.214181096904337e-13,148.0701092197184,9.662766239717568e-19
99,110845388.89951718,7.807399906818786e-13,148.0701092197184,1.042932474144364e-18
100,111141071.01994891,8.447405008913249e-13,148.0701092197184,1.125423905685119e-18
101,111435570.72390938,9.137726606475516e-13,148.0701092197184,1.2141761987229221e-18
102,111728884.57610375,9.882148995639864e-13,148.0701092197184,1.3096442219587692e-18
103,112021009.2125819,1.0684727952216837e-12,148.0701092197184,1.4123143917275379e-18
104,112311941.34032947,1.1549809245038719e-12,148.0701092197184,1.5227067540374683e-18
105,112601677.73685695,1.2482048344593746e-12,148.0701092197184,1.6413771968735413e-18
106,112890215.2497858,1.348643139965786e-12,148.0701092197184,1.768919800456637e-18
107,113177550.7964342,1.4568297558777354e-12,148.0701092197184,1.905969333576958e-18
108,113463681.3634011,1.573336271781518e-12,148.0701092197184,2.0532039045683474e-18
109,113748604.00614835,1.698774477936106e-12,148.0701092197184,2.2113477759610408e-18
110,114032315.84858246,1.8337990514645907e-12,148.0701092197184,2.3811743523470095e-18
111,114314814.08263335,1.979110412368498e-12,148.0701092197184,2.5635093515128677e-18
112,114596095.96783361,2.1354577594715013e-12,148.0701092197184,2.7592341694414702e-18
113,114876158.8308957,2.3036422969634153e-12,148.0701092197184,2.969289450360675e-18
114,115155000.06528857,2.4845206628061226e-12,148.0701092197184,3.1946788736205436e-18
115,115432617.1308119,2.6790085708859032e-12,148.0701092197184,3.4364731698156495e-18
116,115709007.55317186,2.888084679450802e-12,148.0701092197184,3.695814379235449e-18
117,115984168.92355312,3.1127946990596738e-12,148.0701092197184,3.973920366426216e-18
118,116258098.89819221,3.354255753991852e-12,148.0701092197184,4.272089605382025e-18
119,116530795.19794941,3.6136610118259402e-12,148.0701092197184,4.591706250653998e-18
120,116802255.60787886,3.89228459669397e-12,148.0701092197184,4.934245510476491e-18
121,117072477.97679989,4.191486802554574e-12,148.0701092197184,5.301279338857544e-18
122,117341460.21686666,4.512719623709145e-12,148.0701092197184,5.694482464472797e-18
123,117609200.30313706,4.857532620707032e-12,148.0701092197184,6.115638775134585e-18
124,117875696.27314192,5.227579140757903e-12,148.0701092197184,6.566648077591139e-18
125,118140946.22645295,5.624622912783962e-12,148.0701092197184,7.049533253434964e-18
126,118404948.32425088,6.050545038313361e-12,148.0701092197184,7.56644783297787e-18
127,118667700.78889383,6.507351400536842e-12,148.0701092197184,8.119684010080327e-18
128,118929201.9034835,6.997180515023847e-12,148.0701092197184,8.711681122105634e-18
129,119189450.01143341,7.522311846824334e-12,148.0701092197184,9.345034620406549e-18
130,119448443.5160351,8.085174619977266e-12,148.0701092197184,1.0022505558055406e-17
131,119706180.88002639,8.688357146799127e-12,148.0701092197184,1.0747030622886782e-17
132,119962660.62515676,9.334616705743704e-12,148.0701092197184,1.1521732745345836e-17
133,120217881.33175494,1.0026889998114372e-11,148.0701092197184,1.234993231213039e-17
134,120471841.63829653,1.076830421546608e-11,148.0701092197184,1.3235159018174718e-17
135,120724540.2409699,1.1562188751166719e-11,148.0701092197184,1.4181164391158762e-17
136,120975975.89324391,1.2412087591298259e-11,148.0701092197184,1.519193502443887e-17
137,121226147.40543565,1.3321772421867572e-11,148.0701092197184,1.6271706556086735e-17
138,121475053.64427698,1.4295256491169251e-11,148.0701092197184,1.7424978433594977e-17
139,121722693.53248382,1.5336809268109617e-11,148.0701092197184,1.8656529505773263e-17
140,121969066.04832335,1.6450971939348307e-11,148.0701092197184,1.9971434485402552e-17
141,122214170.2251827,1.7642573790268203e-11,148.0701092197184,2.1375081328365245e-17
142,122458005.15113832,1.891674951702987e-11,148.0701092197184,2.2873189577207734e-17
143,122700569.96852493,2.027895751931634e-11,148.0701092197184,2.4471829719433678e-17
144,122941863.87350611,2.1734999225842013e-11,148.0701092197184,2.617744361328545e-17
145,123181886.11564426,2.3291039507260827e-11,148.0701092197184,2.799686603631974e-17
146,123420635.99747124,2.4953628233803856e-11,148.0701092197184,2.9937347414765313e-17
147,123658112.87406078,2.6729723037790217e-11,148.0701092197184,3.2006577794449317e-17
148,123894316.15260081,2.8626713344089953e-11,148.0701092197184,3.42127121169956e-17
149,124129245.29196528,3.065244573468142e-11,148.0701092197184,3.656439686804053e-17
150,124362899.80228879,3.281525071667054e-11,148.0701092197184,3.907079816741636e-17
151,124595279.24454126,3.5123970966476356e-11,148.0701092197184,4.174163137456292e-17
152,124826383.23010218,3.758799112638647e-11,148.0701092197184,4.4587192285898726e-17
153,125056211.42033702,4.0217269233356134e-11,148.0701092197184,4.7618390004524374e-17
154,125284763.5261751,4.302236986372502e-11,148.0701092197184,5.084678156639507e-17
155,125512039.30768566,4.601449908151968e-11,148.0701092197184,5.4284608411059724e-17
156,125738038.57365747,4.920554128216292e-11,148.0701092197184,5.794483478917286e-17
157,125962761.18117933,5.260809802775691e-11,148.0701092197184,6.184118820329187e-17
158,126186207.03521883,5.623552897463012e-11,148.0701092197184,6.598820198294805e-17
159,126408376.0882056,6.010199499856657e-11,148.0701092197184,7.04012600996546e-17
160,126629268.33961307,6.422250362806118e-11,148.0701092197184,7.509664433239067e-17
161,126848883.83554325,6.861295690108423e-11,148.0701092197184,8.009158389917703e-17
162,127067222.66831063,7.329020176620743e-11,148.0701092197184,8.540430767567207e-17
163,127284284.97602822,7.827208315450484e-11,148.0701092197184,9.105409912720286e-17
164,127500070.94219568,8.357749985450829e-11,148.0701092197184,9.706135408645071e-17
165,127714580.79528686,8.922646332853344e-11,148.0701092197184,1.0344764151496715e-16
166,127927814.80833948,9.524015961501408e-11,148.0701092197184,1.1023576739293478e-16
167,128139773.29854602,1.0164101446813047e-10,148.0701092197184,1.1744984188816125e-16
168,128350456.62684622,1.0845276189280289e-10,148.0701092197184,1.2511534996197717e-16
169,128559865.19751945,1.1570051624033946e-10,148.0701092197184,1.3325922557684373e-16
170,128767999.45778017,1.23410848037444e-10,148.0701092197184,1.4190992967778317e-16
171,128974859.89737378,1.3161186372907298e-10,148.0701092197184,1.5109753212743241e-16
172,129180447.04817389,1.4033328952365137e-10,148.0701092197184,1.608537977824188e-16
173,129384761.48378074,1.496065595376464e-10,148.0701092197184,1.7121227690714215e-16
174,129587803.819122,1.5946490844517317e-10,148.0701092197184,1.8220840012958842e-16
175,129789574.71005364,1.699434688474528e-10,148.0701092197184,1.9387957815282794e-16
176,129990074.85296312,1.810793735863986e-10,148.0701092197184,2.0626530644516392e-16
177,130189304.98437408,1.9291186323648706e-10,148.0701092197184,2.1940727514164439e-16
178,130387265.8805522,2.0548239901927992e-10,148.0701092197184,2.333494843997083e-16
179,130583958.35711193,2.188347813956746e-10,148.0701092197184,2.4813836546229953e-16
180,130779383.26862648,2.3301527460200616e-10,148.0701092197184,2.638229076926591e-16
181,130973541.50823742,2.480727374076798e-10,148.0701092197184,2.8045479185641057e-16
182,131166434.00726728,2.640587603839976e-10,148.0701092197184,2.980885299383505e-16
183,131358061.7348326,2.8102780998623367e-10,148.0701092197184,3.1678161179357264e-16
184,131548425.69745958,2.990373797640998e-10,148.0701092197184,3.3659465894546056e-16
185,131737526.93870066,3.1814814902904155e-10,148.0701092197184,3.575915858561817e-16
186,131925366.53875268,3.384241493208095e-10,148.0701092197184,3.798397690091143e-16
187,132111945.61407702,3.599329390304328e-10,148.0701092197184,4.03410224157138e-16
188,132297265.31702174,3.827457865515305e-10,148.0701092197184,4.2837779210527957e-16
189,132481326.83544402,4.0693786234773837e-10,148.0701092197184,4.548213334118545e-16
190,132664131.39233544,4.325884403402632e-10,148.0701092197184,4.828239324082367e-16
191,132845680.24544963,4.5978110903645967e-10,148.0701092197184,5.124731109540446e-16
192,133025974.68692902,4.886039928376955e-10,148.0701092197184,5.438610523616548e-16
193,133205016.04293586,5.191499839832271e-10,148.0701092197184,5.77084835942168e-16
194,133382805.67328428,5.515169856054714e-10,148.0701092197184,6.122466826433583e-16
195,133559344.97107276,5.858081663916843e-10,148.0701092197184,6.49454212269509e-16
196,133734635.36232084,6.221322273674485e-10,148.0701092197184,6.888207127931421e-16
197,133908678.30560493,6.606036813383526e-10,148.0701092197184,7.30465422289391e-16
198,134081475.29169784,7.013431455481596e-10,148.0701092197184,7.745138240453638e-16
199,134253027.84320888,7.444776481344237e-10,148.0701092197184,8.210979554192556e-16
200,134423337.51422697,7.901409489859765e-10,148.07010921971838,8.703567310471139e-16
201,134592405.889964,8.384738756311334e-10,148.0701092197184,9.224362810193295e-16
202,134760234.58640113,8.896246748107e-10,148.0701092197184,9.77490304673821e-16
203,134926825.24993697,9.4374938041601e-10,148.07010921971843,1.0356804406787557e-15
204,135092179.55703643,1.001012198499397e-09,148.0701092197184,1.0971766541045192e-15
205,135256299.21388304,1.061585910092651e-09,148.0701092197184,1.16215764121246e-15
206,135419185.95603144,1.1256522925979503e-09,148.0701092197184,1.2308112527165975e-15
207,135580841.54806292,1.1934025605463243e-09,148.0701092197184,1.303334936304727e-15
208,135741267.78324264,1.2650378265494126e-09,148.0701092197184,1.3799361992357255e-15
209,135900466.48317784,1.340769583303121e-09,148.0701092197184,1.4608330918624465e-15
210,136058439.49747902,1.420820207535032e-09,148.07010921971838,1.5462547129624636e-15
211,136215188.7034224,1.5054234868223571e-09,148.07010921971843,1.6364417377936297e-15
212,136370716.00561425,1.5948251702426517e-09,148.0701092197184,1.7316469698264512e-15
213,136525023.33565775,1.689283543857272e-09,148.0701092197184,1.832135917142813e-15
214,136678112.65182042,1.7890700320660002e-09,148.0701092197184,1.938187394528742e-15
215,136829985.93870455,1.89446982591016e-09,148.0701092197184,2.050094152327398e-15
216,136980645.20691943,2.0057825394442734e-09,148.0701092197184,2.1681635331610724e-15
217,137130092.4927553,2.1233228953375586e-09,148.0701092197184,2.292718157671855e-15
218,137278329.8578588,2.2474214409114028e-09,148.07010921971843,2.424096640475247e-15
219,137425359.3889104,2.3784252958644607e-09,148.0701092197184,2.562654337566248e-15
220,137571183.19730538,2.516698932983794e-09,148.0701092197184,2.708764126463937e-15
221,137715803.41883367,2.6626249931899035e-09,148.0701092197184,2.8628172204299366e-15
222,137859222.2133645,2.816605136313109e-09,148.0701092197184,3.0252240181453107e-15
223,138001441.76453146,2.9790609290517016e-09,148.0701092197184,3.1964149902834816e-15
224,138142464.27941927,3.1504347716154496e-09,148.0701092197184,3.376841604469598e-15
225,138282291.98825356,3.3311908646140847e-09,148.0701092197184,3.566977290172736e-15
226,138420927.14409238,3.521816217807768e-09,148.0701092197184,3.7673184451345995e-15
227,138558372.0225182,3.722821702396402e-09,148.0701092197184,3.978385484998245e-15
228,138694628.9213336,3.934743148585221e-09,148.0701092197184,4.200723937860695e-15
229,138829700.1602578,4.158142490228279e-09,148.07010921971843,4.434905585537713e-15
230,138963588.08062643,4.39360895841665e-09,148.0701092197184,4.681529653394036e-15
231,139096295.04509094,4.6417603259463265e-09,148.0701092197184,4.9412240506609025e-15
232,139227823.4373223,4.903244204669464e-09,148.0701092197184,5.2146466632310814e-15
233,139358175.6617148,5.178739397805768e-09,148.0701092197184,5.502486700995345e-15
234,139487354.14309406,5.468957309366219e-09,148.0701092197184,5.805466101859711e-15
235,139615361.32642376,5.774643412914674e-09,148.07010921971838,6.124340994656546e-15
236,139742199.6765167,6.096578781977202e-09,148.0701092197184,6.459903223247185e-15
237,139867871.67774826,6.435581684486393e-09,148.0701092197184,6.8129819341915416e-15
238,139992379.8337686,6.792509243735178e-09,148.0701092197184,7.184445230448222e-15
239,140115726.66722047,7.168259168400911e-09,148.0701092197184,7.575201893654971e-15
240,140237914.71945673,7.563771554290027e-09,148.0701092197184,7.98620317762995e-15
241,140358946.5502604,7.980030760546904e-09,148.0701092197184,8.418444675828186e-15
242,140478824.7375663,8.418067363166651e-09,148.0701092197184,8.872968265584502e-15
243,140597551.87718597,8.878960188748615e-09,148.0701092197184,9.350864132072202e-15
244,140715130.58253187,9.363838431530898e-09,148.0701092197184,9.853272875011601e-15
245,140831563.4843465,9.873883856850007e-09,148.07010921971838,1.038138770126698e-14
246,140946853.23043108,1.0410333094278e-08,148.0701092197184,1.0936456706580693e-14
247,141061002.48537785,1.0974480023801969e-08,148.0701092197184,1.1519785249806512e-14
248,141174013.93030247,1.1567678258522744e-08,148.0701092197184,1.213273842311834e-14
249,141285890.26258022,1.2191343727473112e-08,148.0701092197184,1.2776743621795158e-14
250,141396634.19558272,1.2846957362270337e-08,148.0701092197184,1.3453293217299662e-14
251,141506248.45841768,1.3536067891453523e-08,148.0701092197184,1.416394733750585e-14
252,141614735.79566896,1.4260294746474275e-08,148.0701092197184,1.491033675805085e-14
253,141722098.96714,1.5021331083451644e-08,148.0701092197184,1.5694165908931018e-14
254,141828340.74759874,1.5820946924937518e-08,148.0701092197184,1.651721600060056e-14
255,141933463.92652395,1.6660992426073875e-08,148.0701092197184,1.7381348273968516e-14
256,142037471.3078539,1.7543401269679358e-08,148.07010921971843,1.8288507378849214e-14
257,142140365.7097367,1.8470194194944462e-08,148.0701092197184,1.9240724885566367e-14
258,142242149.96428266,1.9443482664571716e-08,148.0701092197184,2.0240122934571495e-14
259,142342826.9173184,2.0465472675356323e-08,148.0701092197184,2.1288918029100087e-14
260,142442399.42814294,2.153846871736748e-08,148.0701092197184,2.2389424976057985e-14
261,142540870.36928532,2.2664877887055838e-08,148.0701092197184,2.3544060980499577e-14
262,142638242.6262642,2.3847214159787164e-08,148.0701092197184,2.475534989923888e-14
263,142734519.09735015,2.5088102827483217e-08,148.07010921971843,2.6025926659320152e-14
264,142829702.69332775,2.6390285107229625e-08,148.0701092197184,2.7358541847259206e-14
265,142923796.33726275,2.7756622926901223e-08,148.0701092197184,2.8756066475161724e-14
266,143016802.96426675,2.9190103894051513e-08,148.0701092197184,3.0221496930028894e-14
267,143108725.5212677,3.069384645450826e-08,148.07010921971838,3.1757960112759756e-14
268,143199566.96678033,3.227110524732506e-08,148.07010921971843,3.336871877357665e-14
269,143289330.27067843,3.3925276662951204e-08,148.0701092197184,3.5057177050818276e-14
270,143378018.41396883,3.5659904611690764e-08,148.0701092197184,3.6826886220261525e-14
271,143465634.38856837,3.747868650976224e-08,148.0701092197184,3.8681550662381307e-14
272,143552181.1970811,3.9385479490475946e-08,148.0701092197184,4.062503405517278e-14
273,143637661.85257792,4.138430684830151e-08,148.0701092197184,4.266136580042337e-14
274,143722079.37837887,4.347936472383435e-08,148.0701092197184,4.479474769156893e-14
275,143805436.80783555,4.5675029037908446e-08,148.0701092197184,4.702956083151657e-14
276,143887737.18411624,4.79758626833772e-08,148.0701092197184,4.9370372809101774e-14
277,143968983.55999354,5.0386622983329904e-08,148.0701092197184,5.182194514310404e-14
278,144049178.99763176,5.2912269424791715e-08,148.0701092197184,5.438924100303885e-14
279,144128326.56837785,5.555797167722553e-08,148.0701092197184,5.707743321622466e-14
280,144206429.3525533,5.8329117905446715e-08,148.0701092197184,5.989191257093146e-14
281,144283490.43924826,6.123132338684412e-08,148.0701092197184,6.283829642571229e-14
282,144359512.9261165,6.42704394431062e-08,148.0701092197184,6.592243763534041e-14
283,144434499.9191729,6.745256269696619e-08,148.0701092197184,6.915043380410439e-14
284,144508454.53259283,7.078404466478038e-08,148.0701092197184,7.252863687752986e-14
285,144581379.88851193,7.427150169609429e-08,148.0701092197184,7.606366308395572e-14
286,144653279.11682928,7.792182527167321e-08,148.0701092197184,7.976240323773015e-14
287,144724155.35501143,8.174219267183011e-08,148.0701092197184,8.363203341616901e-14
288,144794011.74789736,8.574007802721133e-08,148.0701092197184,8.768002602276623e-14
289,144862851.4475069,8.992326376459771e-08,148.0701092197184,9.191416124956222e-14
290,144930677.61284962,9.429985246059428e-08,148.0701092197184,9.634253895191586e-14
291,144997493.40973476,9.887827911653064e-08,148.07010921971838,1.0097359094939733e-13
292,145063302.0105855,1.036673238682221e-07,148.0701092197184,1.0581609376686773e-13
293,145128106.59425068,1.0867612514465821e-07,148.0701092197184,1.1087918183026034e-13
294,145191910.34582326,1.1391419329013713e-07,148.0701092197184,1.1617236113204663e-13
295,145254716.45645496,1.1939142466469877e-07,148.0701092197184,1.2170552338174438e-13
296,145316528.12317762,1.2511811623823704e-07,148.0701092197184,1.2748896065736853e-13
297,145377348.54872233,1.3110498069402848e-07,148.0701092197184,1.3353338057412578e-13
298,145437180.9413425,1.3736316205792931e-07,148.07010921971838,1.398499219871892e-13
299,145496028.5146373,1.4390425186992052e-07,148.0701092197184,1.4645017124585889e-13
300,145553894.48737767,1.5074030591516858e-07,148.0701092197184,1.533461790169301e-13
301,145610782.08333275,1.5788386153225844e-07,148.0701092197184,1.605504776956235e-13
302,145666694.53109866,1.65347955516748e-07,148.0701092197184,1.6807609942295405e-13
303,145721635.06392956,1.7314614263872057e-07,148.0701092197184,1.7593659472898962e-13
304,145775606.9195682,1.812925147935117e-07,148.0701092197184,1.8414605182198889e-13
305,145828613.3400802,1.8980172080534613e-07,148.0701092197184,1.927191165440087e-13
306,145880657.5716887,1.986889869041621e-07,148.0701092197184,2.0167101301416156e-13
307,145931742.86461097,2.0797013789646309e-07,148.0701092197184,2.110175649813122e-13
308,145981872.47289565,2.176616190516213e-07,148.0701092197184,2.2077521790863639e-13
309,146031049.65426382,2.2778051872563734e-07,148.0701092197184,2.3096106181309265e-13
310,146079277.66994864,2.3834459174497782e-07,148.0701092197184,2.4159285488353874e-13
311,146126559.7845383,2.4937228357373563e-07,148.0701092197184,2.526890479018902e-13
312,146172899.2658206,2.6088275528796974e-07,148.0701092197184,2.6426880949239887e-13
313,146218299.3846284,2.7289590938175367e-07,148.0701092197184,2.763520522248573e-13
314,146262763.41468582,2.854324164301363e-07,148.0701092197184,2.889594595982782e-13
315,146306294.632458,2.9851374263487646e-07,148.0701092197184,3.0211251393230963e-13
316,146348896.31700075,3.1216217827948987e-07,148.0701092197184,3.158335251944081e-13
317,146390571.7498114,3.2640086712094114e-07,148.0701092197184,3.3014566079164735e-13
318,146431324.21468255,3.4125383674597107e-07,148.07010921971838,3.4507297635677145e-13
319,146471156.9975565,3.567460299207947e-07,148.0701092197184,3.6064044755892945e-13
320,146510073.38638026,3.729033369637312e-07,148.07010921971838,3.768740029704337e-13
321,146548076.6709635,3.8975262917105027e-07,148.0701092197184,3.938005580216831e-13
322,146585170.14283776,4.073217933271648e-07,148.07010921971838,4.114480500773341e-13
323,146621357.0951152,4.256397673310437e-07,148.0701092197184,4.298454746676388e-13
324,146656640.8223513,4.4473657697167757e-07,148.0701092197184,4.490229229099031e-13
325,146691024.6204074,4.6464337388615413e-07,148.0701092197184,4.690116201558659e-13
326,146724511.78631455,4.853924747348754e-07,148.0701092197184,4.898439659018592e-13
327,146757105.61814085,5.070174016293077e-07,148.0701092197184,5.1155357499957e-13
328,146788809.4148561,5.295529238485263e-07,148.0701092197184,5.341753202062333e-13
329,146819626.47620252,5.530351008818384e-07,148.0701092197184,5.577453761141719e-13
330,146849560.10256293,5.775013268356735e-07,148.0701092197184,5.823012645006763e-13
331,146878613.59483328,6.029903762439079e-07,148.07010921971843,6.078819011402712e-13
332,146906790.2542938,6.295424513217863e-07,148.0701092197184,6.345276441225741e-13
333,146934093.38248417,6.571992307046699e-07,148.0701092197184,6.622803437201171e-13
334,146960526.28107798,6.860039197138056e-07,148.0701092197184,6.911833938516366e-13
335,146986092.25175893,7.160013021924419e-07,148.0701092197184,7.212817851875831e-13
336,147010794.59609964,7.472377939567265e-07,148.0701092197184,7.526221599458618e-13
337,147034636.6154395,7.797614979067802e-07,148.0701092197184,7.852528684269503e-13
338,147057621.6107663,8.136222608447418e-07,148.0701092197184,8.192240273390573e-13
339,147079752.8825973,8.488717320474984e-07,148.07010921971843,8.54587579965106e-13
340,147101033.730862,8.855634236430113e-07,148.0701092197184,8.9139735822467e-13
